CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88636R479,AIPO,TIDAL TRUST II DEFIA AI,2347,2347,78.41K,78.41K,NEW,<.01%
464287119,ILCG,ISHARES,662,662,77.47K,77.47K,NEW,<.01%
46092D202,QBTX,INVESTMENT MANAGERS SER TR I TRAD 2X,4988,4988,74.72K,74.72K,NEW,<.01%
35952H700,FCEL,FUELCELL ENERGY INC,2584,1996,93.05K,71.88K,+339.5%,<.01%
G9460G101,VAL,VALARIS LTD,989,989,71.8K,71.8K,NEW,<.01%
09175A206,BMNR,BITMINE IMMERSION TECHS INC,5340,5340,71.08K,71.08K,NEW,<.01%
69012T305,OTLK,OUTLOOK THERAPEUTICS INC,40899,40899,65.03K,65.03K,NEW,<.01%
26923N389,ROBN,ETF OPPORTUNITIES TRUST T REX 2X,2032,2032,61.28K,61.28K,NEW,<.01%
G2662B103,CRML,CRITICAL METALS CORP PUBCO ORD,5740,5740,58.84K,58.84K,NEW,<.01%
862945300,ASST,STRIVE INC CL A,48607,5070,530.3K,55.31K,+11.6%,0.04%
98421M106,XRX,XEROX HOLDINGS CORP,17407,17407,54.48K,54.48K,NEW,<.01%
12047B105,BMBL,BUMBLE INC COM,16305,16305,52.18K,52.18K,NEW,<.01%
747525103,QCOM,QUALCOMM INC,272,272,50.26K,50.26K,NEW,<.01%
226552107,CXDO,CREXENDO INC,6378,6378,47.64K,47.64K,NEW,<.01%
005098108,GOLF,ACUSHNET HLDGS CORP,378,378,44.8K,44.8K,NEW,<.01%
922042742,VT,VANGUARD INTL EQUITY INDEX F TT WRLD,284,284,44.57K,44.57K,NEW,<.01%
38747R363,CONI,GRANITESHARES ETF TR,747,658,47.46K,41.81K,+739.3%,<.01%
78464A789,KIE,SPDR SERIES TRUST ST STR,672,672,40.98K,40.98K,NEW,<.01%
38149W630,GPIQ,GOLDMAN SACHS ETF,664,664,39.38K,39.38K,NEW,<.01%
783754104,RYZ,RYERSON HLDG CORP,1595,1595,39.25K,39.25K,NEW,<.01%
464288695,MXI,ISHARES,360,360,38.1K,38.1K,NEW,<.01%
257554105,DOMO,DOMO INC COM,11846,11846,37.08K,37.08K,NEW,<.01%
