CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78413P101,SMHI,SEACOR MARINE HLDGS INC,65633,5983,502.09K,45.77K,+10%,<.01%
01626W101,ALIT,ALIGHT INC,25650231,80384,14.36M,45.02K,+0.3%,<.01%
G8303R118,TMTSW,SPARTACUS ACQUISITION CORP I,83333,83333,45.01K,45.01K,NEW,<.01%
G0233J100,ALUB,ALUSSA ENERGY ACQUISIT CORP,555015,4442,5.57M,44.6K,+0.8%,<.01%
G4569C119,HVMCW,HIGHVIEW MERGER CORP,125000,125000,43.75K,43.75K,NEW,<.01%
74365U107,TARA,PROTARA THERAPEUTICS INC,11113,11113,42.45K,42.45K,NEW,<.01%
00215F107,ATNI,ATN INTL INC,375137,1566,9.94M,41.48K,+0.4%,<.01%
G01125106,AFYA,AFYA LTD,107284,2778,1.59M,41.23K,+2.7%,<.01%
920253101,VMI,VALMONT INDS INC,20026,71,11.57M,41.01K,+0.4%,<.01%
19761L706,RECS,COLUMBIA ETF TR I,8547,845,369.91K,36.57K,+11%,<.01%
04208T108,AHRT,AH RLTY TR INC,19048,4997,134.86K,35.38K,+35.6%,<.01%
63886Q109,NGS,NATURAL GAS SVCS GROUP INC,40422,803,1.74M,34.64K,+2%,<.01%
G9584S106,WSTN,WESTIN ACQUISITION CORP,158095,3395,1.6M,34.36K,+2.2%,<.01%
30347G111,FACWW,FACTORIAL ENERGY INC,25000,25000,34K,34K,NEW,<.01%
143905107,CSV,CARRIAGE SVCS INC,10419,852,399.46K,32.67K,+8.9%,<.01%
978097103,WWW,WOLVERINE WORLD WIDE INC,150237,1925,2.48M,31.82K,+1.3%,<.01%
29286X119,ENGNW,ENGENE THERAPEUTICS INC,104622,104622,30.33K,30.33K,NEW,<.01%
G1144A105,BTBT,BIT DIGITAL INC,60263,16639,108.47K,29.95K,+38.1%,<.01%
88822Q103,TIPT,TIPTREE INC,187703,1666,3.36M,29.85K,+0.9%,<.01%
G5T117136,MYXXW,MAYWOOD ACQUISITION CORP 2,425000,425000,29.75K,29.75K,NEW,<.01%
817565104,SCI,SERVICE CORP INTL,426067,387,32.36M,29.4K,+0.1%,0.02%
966084204,WSR,WHITESTONE REIT,20764,1544,393.69K,29.27K,+8%,<.01%
G4727U118,IACOW,IDEA ACQUISITION CORP,83333,83333,29.17K,29.17K,NEW,<.01%
40500A116,HDRNW,HADRON ENERGY INC,175000,175000,28.35K,28.35K,NEW,<.01%
G4809J106,IGIC,INTL GNRL INSURANCE HLDNGS L,15584,1048,407.83K,27.43K,+7.2%,<.01%
75134P501,METCB,RAMACO RES INC,71158,3085,608.4K,26.38K,+4.5%,<.01%
016230104,ALCO,ALICO INC,14213,609,587.99K,25.19K,+4.5%,<.01%
G53157114,,KPET ULTRA PACELINE CORP,33333,33333,23K,23K,NEW,<.01%
33830T103,FSBC,FIVE STAR BANCORP,16892,466,822.47K,22.69K,+2.8%,<.01%
05338N101,AVAT,AVALANCHE TREAS CORP,44469,44469,22.25K,22.25K,NEW,<.01%
556099109,MGNX,MACROGENICS INC,1062991,4567,4.91M,21.1K,+0.4%,<.01%
74255Y607,PSC,PRINCIPAL EXCHANGE TRADED FD,6698,300,469.69K,21.04K,+4.7%,<.01%
G9471C206,EVTL,VERTICAL AEROSPACE LTD,11021,11021,19.18K,19.18K,NEW,<.01%
620071100,MPAA,MOTORCAR PTS AMER INC,30463,1239,466.69K,18.98K,+4.2%,<.01%
G7314B104,QSEA,QUARTZSEA ACQUISITION CORP,171612,1500,1.81M,15.78K,+0.9%,<.01%
464288737,KXI,ISHARES TR,5130,196,346.43K,13.24K,+4%,<.01%
G5315G106,KRAQ,KRAKACQUISITION CORPORATION,601159,1159,6.01M,11.59K,+0.2%,<.01%
G8772L105,TVA,TEXAS VENTURES ACQUISITION I,681000,1000,7.18M,10.55K,+0.1%,<.01%
G25014104,CRAN,CRANE HBR ACQUISITION CORP I,691560,1000,7.01M,10.14K,+0.1%,<.01%
56146T103,MAMA,MAMAS CREATIONS INC,31396,540,560.42K,9.64K,+1.8%,<.01%
G2086N105,CHEC,CHENGHE ACQUISITION III CO,86915,915,883.06K,9.3K,+1.1%,<.01%
G63113115,,MOZAYYX ACQUISITION CORP,12500,12500,8.78K,8.78K,NEW,<.01%
B9151N105,TTAM,TITAN AMER SA,12030,446,224.48K,8.32K,+3.9%,<.01%
535555106,LNN,LINDSAY CORP,9476,61,1.17M,7.55K,+0.6%,<.01%
799566104,SANA,SANA BIOTECHNOLOGY INC,40090,1420,139.91K,4.96K,+3.7%,<.01%
85512G106,STHO,STAR HLDGS,51616,533,471.25K,4.87K,+1%,<.01%
Y27183600,GSL,GLOBAL SHIP LEASE INC,224649,126,8.45M,4.74K,+0.1%,<.01%
93148P102,WD,WALKER & DUNLOP INC,18831,76,1.03M,4.16K,+0.4%,<.01%
G8559L112,SSEA,STARRY SEA ACQUISITION CORP,26201,401,268.3K,4.11K,+1.6%,<.01%
G5345D107,ZKP,LAFAYETTE DIGITAL ACQUISITIO,478915,400,4.78M,3.99K,+0.1%,<.01%
G0081J103,AEAQ,ACTIVATE ENERGY ACQUISIT COR,127282,381,1.27M,3.81K,+0.3%,<.01%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,3111460,1232,7.53M,2.98K,+0%,<.01%
M98068105,WIX,WIX COM LTD,12869,43,583.87K,1.95K,+0.3%,<.01%
38741L107,GPMT,GRANITE PT MTG TR INC,825788,1235,1.24M,1.85K,+0.1%,<.01%
53947R105,LOAR,LOAR HOLDINGS INC,8830,21,711.79K,1.69K,+0.2%,<.01%
79957L100,SMTI,SANARA MEDTECH INC,16370,47,386.17K,1.11K,+0.3%,<.01%
G0750N104,AXIN,AXIOM INTELLIGENCE AC CORP 1,968981,100,10.02M,1.03K,+0%,<.01%
G2584S101,KOYN,CSLM DIGITA ASSET ACQ CORP I,572077,100,5.8M,1.01K,+0%,<.01%
20440W105,SID,COMPANHIA SIDERURGICA NACION,40988,133,37.5K,121.69,+0.3%,<.01%
030371108,AVD,AMERICAN VANGUARD CORP,530006,26,1.48M,72.8,+0%,<.01%
G6757R105,ONCH,1RT ACQUISITION CORP.,29952,5,306.71K,51.2,+0%,<.01%
G4940M109,IRAB,IRIS ACQUISITION CORP II,420601,1,4.18M,9.93,+0%,<.01%
17253JAA4,CIFR,CIPHER DIGITAL INC,36626000,0,205.93M,0,NO CHANGE,0.13%
45867GAD3,IDCC,INTERDIGITAL INC,51837000,0,189.86M,0,NO CHANGE,0.12%
012653200,ALBPA,ALBEMARLE CORP,2925700,0,162.4M,0,NO CHANGE,0.1%
767292105,RIOT,RIOT PLATFORMS INC,5455200,0,149.36M,0,NO CHANGE,0.09%
116794207,BRKRP,BRUKER CORP,205000,0,91.48M,0,NO CHANGE,0.06%
62914VAJ5,NIO,NIO INC,84700000,0,85.76M,0,NO CHANGE,0.05%
82452J307,FOUR,SHIFT4 PMTS INC,1235207,0,76.75M,0,NO CHANGE,0.05%
83304AAK2,SNAP,SNAP INC,77386000,0,63.39M,0,NO CHANGE,0.04%
451051106,IBTA,IBOTTA INC,1690546,0,57.75M,0,NO CHANGE,0.04%
91332UAB7,U,UNITY SOFTWARE INC,57996000,0,57.06M,0,NO CHANGE,0.04%
29446YAC0,EQX,EQUINOX GOLD CORP,33820000,0,57M,0,NO CHANGE,0.04%
83304AAH9,SNAP,SNAP INC,54068000,0,49.96M,0,NO CHANGE,0.03%
85205TAQ3,SPR,SPIRIT AEROSYSTEMS INC,26547000,0,41.42M,0,NO CHANGE,0.03%
62914VAK2,NIO,NIO INC,38250000,0,38.42M,0,NO CHANGE,0.02%
65339F119,NEEPRT,NEXTERA ENERGY INC,764181,0,38.26M,0,NO CHANGE,0.02%
282914AE0,EGHT,8X8 INC NEW,40733000,0,37.76M,0,NO CHANGE,0.02%
29355AAK3,ENPH,ENPHASE ENERGY INC,38785000,0,36.25M,0,NO CHANGE,0.02%
156431AQ1,CENX,CENTURY ALUM CO,13512000,0,33.4M,0,NO CHANGE,0.02%
69349HAF4,TXNM,TXNM ENERGY INC,24350000,0,31.78M,0,NO CHANGE,0.02%
91680MAF4,UPST,UPSTART HLDGS INC,34374000,0,28.21M,0,NO CHANGE,0.02%
963320205,WHR-PA,WHIRLPOOL CORP,800000,0,28.14M,0,NO CHANGE,0.02%
090043AD2,BILL,BILL HOLDINGS INC,27902000,0,27.01M,0,NO CHANGE,0.02%
86333MAA6,LRN,STRIDE INC,15471000,0,26.07M,0,NO CHANGE,0.02%
88162F105,TTI,TETRA TECHNOLOGIES INC DEL,2136547,0,24.21M,0,NO CHANGE,0.01%
698884AH6,,PAR TECHNOLOGY CORP,28334000,0,23M,0,NO CHANGE,0.01%
G2131A108,CCXI,CHURCHILL CAP CORP XI,1297180,0,22.64M,0,NO CHANGE,0.01%
163092AF6,CHGG,CHEGG INC,21257000,0,20.37M,0,NO CHANGE,0.01%
G1828E100,CEPF,CANTOR EQUITY PARTNERS IV IN,1831856,0,19.05M,0,NO CHANGE,0.01%
88339PAD3,REAL,THE REALREAL INC,20125000,0,18.57M,0,NO CHANGE,0.01%
399473AH0,GRPN,GROUPON INC,15350000,0,17.24M,0,NO CHANGE,0.01%
70509VAA8,PEB,PEBBLEBROOK HOTEL TR,16583000,0,16.49M,0,NO CHANGE,0.01%
803607AD2,SRPT,SAREPTA THERAPEUTICS INC,16897000,0,15.94M,0,NO CHANGE,<.01%
46267XAK4,,IQIYI INC,17400000,0,15.93M,0,NO CHANGE,<.01%
G52258111,KFII,K&F GROWTH ACQUISITION CORP,1422909,0,15.03M,0,NO CHANGE,<.01%
30050BAH4,EVH,EVOLENT HEALTH INC,20181000,0,14.92M,0,NO CHANGE,<.01%
G3106Q102,EVAC,EQV VENTURES AC CORP. II,1460600,0,14.87M,0,NO CHANGE,<.01%
76155X118,RVMDW,REVOLUTION MEDICINES INC,1580345,0,14.86M,0,NO CHANGE,<.01%
G2616F101,BCAR,D. BORAL ARC ACQ I CORP.,1385950,0,14.46M,0,NO CHANGE,<.01%
G9R39C103,WENN,WEN ACQUISITION CORP,1384342,0,14.24M,0,NO CHANGE,<.01%
G0273J101,AEXA,AMERICAN EXCEPTIONALISM ACQU,1200000,0,14.18M,0,NO CHANGE,<.01%
G8901A103,TACH,TITAN ACQUISITION CORP,1353849,0,14.09M,0,NO CHANGE,<.01%
G21301109,CCIX,CHURCHILL CAPITAL CORP IX,1230669,0,13.4M,0,NO CHANGE,<.01%
G2003N105,BEAG,BOLD EAGLE ACQUISITION CORP,1237500,0,13.22M,0,NO CHANGE,<.01%
G1368E106,BLUW,BLUE WTR ACQUISITION CORP. I,1252350,0,12.91M,0,NO CHANGE,<.01%
G6861F104,OYSE,OYSTER ENTERPRISES II ACQUIS,1252350,0,12.91M,0,NO CHANGE,<.01%
G7117W107,PACH,PIONEER ACQUISITION I CORP,1252350,0,12.79M,0,NO CHANGE,<.01%
G6858G107,OBA,OXLEY BRIDGE ACQ LTD,1245573,0,12.75M,0,NO CHANGE,<.01%
G8274J103,SORN,SOREN ACQUISITION CORP,1252000,0,12.42M,0,NO CHANGE,<.01%
G04537109,ATII,ARCHIMEDES TECH SPAC PARTNER,1138500,0,12.27M,0,NO CHANGE,<.01%
G26745102,POLE,ANDRETTI ACQUISITION CORP II,1138500,0,12.24M,0,NO CHANGE,<.01%
G5S87A105,LPBB,LAUNCH TWO ACQUISITION CORP.,1138500,0,12.2M,0,NO CHANGE,<.01%
G4992A110,JACS,JACKSON ACQUISITION CO II,1138500,0,12.11M,0,NO CHANGE,<.01%
753422AH7,RPD,RAPID7 INC,14250000,0,12.09M,0,NO CHANGE,<.01%
G6032N101,MESH,MESHFLOW ACQUISITION CORP,1207700,0,12.09M,0,NO CHANGE,<.01%
G7633M104,DRDB,ROMAN DBDR ACQUISITION CORP,1137788,0,11.99M,0,NO CHANGE,<.01%
G75751100,RAC,RITHM ACQUISITION CORP,1090000,0,11.4M,0,NO CHANGE,<.01%
G5490M100,LWAC,LIGHTWAVE ACQUISITION CORP,1067343,0,10.94M,0,NO CHANGE,<.01%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,772100,0,10.89M,0,NO CHANGE,<.01%
G5S86M100,LPAA,LAUNCH ONE ACQUISITION CORP,990000,0,10.75M,0,NO CHANGE,<.01%
G4036C106,GRAF,GRAF GLOBAL CORP,989579,0,10.74M,0,NO CHANGE,<.01%
G81354105,SBXD,SILVERBOX CORP IV,989397,0,10.7M,0,NO CHANGE,<.01%
G5501C109,CUB,LIONHEART HOLDINGS,986472,0,10.62M,0,NO CHANGE,<.01%
G1331A108,BACC,BLUE ACQUISITION CORP.,988054,0,10.47M,0,NO CHANGE,<.01%
G04104108,APXT,APEX TREAS CORP,1033422,0,10.39M,0,NO CHANGE,<.01%
G8193F109,SZZL,SIZZLE ACQUISITION CORP. II,990000,0,10.26M,0,NO CHANGE,<.01%
G82745103,SOUL,SOULPOWER ACQUISITION CORP,990000,0,10.25M,0,NO CHANGE,<.01%
G7309T102,PAII,PYROPHYTE ACQUISITION CORP.,992036,0,10.12M,0,NO CHANGE,<.01%
G9580A109,VNME,VENDOME ACQUISITION CORP I,989142,0,10.11M,0,NO CHANGE,<.01%
G4405D107,HVII,HENNESSY CAP INVT CORP VII,940500,0,9.83M,0,NO CHANGE,<.01%
G1827P106,CEPT,CANTOR EQUITY PARTNERS II IN,704187,0,9.45M,0,NO CHANGE,<.01%
G01558108,ALDF,ALDEL FINL II INC,880057,0,9.4M,0,NO CHANGE,<.01%
G4002F109,GTEN,GORES HLDGS X INC,900000,0,9.39M,0,NO CHANGE,<.01%
G6717R104,OACC,OAKTREE ACQUISITION CORP III,861625,0,9.23M,0,NO CHANGE,<.01%
G32901103,FACT,FACT II ACQUISITION CORP,866244,0,9.21M,0,NO CHANGE,<.01%
G7134A104,PLMK,PLUM ACQUISITION CORP IV,853875,0,9.1M,0,NO CHANGE,<.01%
G6439S109,NTWO,NEWBURY STR II ACQUISITION C,853875,0,9.08M,0,NO CHANGE,<.01%
G87890102,TVAI,THAYER VENTURES ACQ CORP II,875000,0,9.05M,0,NO CHANGE,<.01%
G2868C103,DAAQ,DIGITAL ASSET ACQUISITION CO,850000,0,8.82M,0,NO CHANGE,<.01%
G82617104,SOCA,SOLARIUS CAPITAL ACQU CORP,853875,0,8.78M,0,NO CHANGE,<.01%
G2574F119,CRAC,CROWN RESV ACQUISITION CORP,853875,0,8.63M,0,NO CHANGE,<.01%
G8662J111,TDWD,TAILWIND 2.0 ACQUISITION COR,842500,0,8.45M,0,NO CHANGE,<.01%
64129H104,NML,NEUBERGER ENGY INFRSTR & INC,813814,0,8.25M,0,NO CHANGE,<.01%
G8475V103,SVCC,STELLAR V CAP CORP,742490,0,7.81M,0,NO CHANGE,<.01%
G98659116,MCGA,YORKVILLE ACQUISITION CORP.,750000,0,7.66M,0,NO CHANGE,<.01%
G2946P100,EGHA,EGH ACQUISITION CORP.,742500,0,7.65M,0,NO CHANGE,<.01%
G3864J100,GIW,GIGCAPITAL8 CORP,759000,0,7.64M,0,NO CHANGE,<.01%
G3473K100,FIGX,FIGX CAP ACQUISITION CORP.,740851,0,7.58M,0,NO CHANGE,<.01%
G6S74K106,OIM,ONEIM ACQUISITION CORP,750000,0,7.56M,0,NO CHANGE,<.01%
G4R12K107,GSRF,GSR IV ACQUISITION CORP,710272,0,7.22M,0,NO CHANGE,<.01%
G3226F101,EVOX,EVOLUTION GLOBAL ACQUISITION,719997,0,7.21M,0,NO CHANGE,<.01%
G9582G104,VACI,VIKING ACQUISITION CORP I,684454,0,7M,0,NO CHANGE,<.01%
G7375J103,RNGT,RANGE CAP ACQUISITION CORP I,689842,0,6.95M,0,NO CHANGE,<.01%
G8118C124,SDHIU,SIDDHI ACQUISITION CORP,661578,0,6.88M,0,NO CHANGE,<.01%
G2616T101,DBCA,D BORAL ACQUISITION I CORP,690000,0,6.88M,0,NO CHANGE,<.01%
G4802J103,IEAG,INFINITE EAGLE ACQUISITION C,625000,0,6.33M,0,NO CHANGE,<.01%
G0509J115,AACB,ARTIUS II ACQUISITION INC,600000,0,6.29M,0,NO CHANGE,<.01%
G24243100,COPL,COPLEY ACQUISITION CORP,600000,0,6.26M,0,NO CHANGE,<.01%
G2867S109,IPOD,COLLECTIVE ACQUISITION CORP,598000,0,6.24M,0,NO CHANGE,<.01%
G0R91M105,ADAC,AMERICAN DRIVE ACQUISITION C,609675,0,6.11M,0,NO CHANGE,<.01%
G2949T109,DNMX,DYNAMIX CORP III,603703,0,6.03M,0,NO CHANGE,<.01%
G9709D109,VHCP,VINE HILL CAP INVTS CORP II,588000,0,5.87M,0,NO CHANGE,<.01%
G3037D105,EMIS,EMMIS ACQUISITION CORP.,568400,0,5.79M,0,NO CHANGE,<.01%
G6375X104,NMP,NMP ACQUISITION CORP,562420,0,5.78M,0,NO CHANGE,<.01%
G1170E104,BBCQ,BLEICHROEDER ACQUISITI CORP,526364,0,5.43M,0,NO CHANGE,<.01%
76954AAD5,RIVN,RIVIAN AUTOMOTIVE INC,5000000,0,5.36M,0,NO CHANGE,<.01%
G7010A129,PMTR,PERIMETER ACQUISITION CORP I,500000,0,5.21M,0,NO CHANGE,<.01%
G8T088109,SSAC,SPACSPHERE ACQUISITION CORP,517000,0,5.16M,0,NO CHANGE,<.01%
G9833K102,XSLL,XSOLLA SPAC 1,510000,0,5.06M,0,NO CHANGE,<.01%
G7S17G103,PTOR,PRAETORIAN ACQUISITION CORP,500000,0,4.96M,0,NO CHANGE,<.01%
156727AD1,CRNC,CERENCE INC,5000000,0,4.63M,0,NO CHANGE,<.01%
G8773E100,BEBE,TGE VALUE CREATIVE SOLUTIONS,449038,0,4.48M,0,NO CHANGE,<.01%
G01336109,AIIA,AI INFRASTRUCTURE ACQUISI,414000,0,4.24M,0,NO CHANGE,<.01%
G7387B106,QUMS,QUANTUMSPHERE ACQUISITION CO,409860,0,4.19M,0,NO CHANGE,<.01%
G5225W100,KBON,KARBON CAP PARTNERS CORP,400000,0,4.03M,0,NO CHANGE,<.01%
G5226B105,KTWO,K2 CAP ACQUISITION CORP,400063,0,3.98M,0,NO CHANGE,<.01%
69331C306,PCGPRX,PG&E CORP,91700,0,3.8M,0,NO CHANGE,<.01%
G7318R105,LEGO,LEGATO MERGER CORP IV,375000,0,3.72M,0,NO CHANGE,<.01%
G5353S103,LCCC,LAKESHORE ACQUISITION III CO,337000,0,3.52M,0,NO CHANGE,<.01%
G96193100,WPAC,WHITE PEARL ACQUISITION CORP,345000,0,3.46M,0,NO CHANGE,<.01%
G2949D104,DYNC,DYNAMIX CORP,302200,0,3.26M,0,NO CHANGE,<.01%
282914100,EGHT,8X8 INC NEW,1836145,0,3.14M,0,NO CHANGE,<.01%
12664M103,NOEM,CO2 ENERGY TRANSITION CORP,280000,0,2.96M,0,NO CHANGE,<.01%
977852AP7,WOLF,WOLFSPEED INC,731000,0,2.88M,0,NO CHANGE,<.01%
G0131Y100,ANSC,AGRICULTURE & NAT SOL ACQ CO,250000,0,2.84M,0,NO CHANGE,<.01%
113006100,BBUC.TO,BROOKFIELD BUSINESS CORP,93626,0,2.79M,0,NO CHANGE,<.01%
G1000S109,YCY,AA MISSION ACQUISITION CORP,250000,0,2.54M,0,NO CHANGE,<.01%
30334J102,FGMC,FG MERGER II CORP,250000,0,2.52M,0,NO CHANGE,<.01%
576690101,MTRN,MATERION CORP,8210,0,2.44M,0,NO CHANGE,<.01%
G3730U107,FCRS,FUTURECREST ACQUISITION CORP,205000,0,2.11M,0,NO CHANGE,<.01%
G6001J107,IPEX,INFLECTION POINT ACQU CORP V,200000,0,2.1M,0,NO CHANGE,<.01%
G8375S101,SAAQ,SPACE ASSET ACQUISITION CORP,200000,0,2.03M,0,NO CHANGE,<.01%
G37068106,FVN,FUTURE VISION II ACQUISITION,184625,0,2.02M,0,NO CHANGE,<.01%
88688TAC4,TLRY,TILRAY BRANDS INC,2000000,0,2M,0,NO CHANGE,<.01%
G1771C101,ALIS,CALISA ACQUISITION CORP,174200,0,1.77M,0,NO CHANGE,<.01%
G9877L107,CHAR,CHARLTON ARIA ACQUISITION CO,150000,0,1.62M,0,NO CHANGE,<.01%
G7552W109,RIBB,RIBBON ACQUISITION CORP,150000,0,1.61M,0,NO CHANGE,<.01%
09262F100,ECAT,BLACKROCK ESG CAP ALLC TERM,98455,0,1.55M,0,NO CHANGE,<.01%
G7576K107,RDACU,RISING DRAGON ACQUISITION CO,273125,0,1.47M,0,NO CHANGE,<.01%
G2124S108,CHPG,CHAMPIONSGATE ACQUISITION CO,125000,0,1.3M,0,NO CHANGE,<.01%
46435G268,SMMD,ISHARES TR,11853,0,1.09M,0,NO CHANGE,<.01%
G73944103,RAAQ,REAL ASSET ACQUISITION CORP,100000,0,1.08M,0,NO CHANGE,<.01%
G7553X106,KRSP,RICE ACQUISITION CORP 3,102413,0,1.08M,0,NO CHANGE,<.01%
674599162,OXYWS,OCCIDENTAL PETE CORP,39904,0,1.06M,0,NO CHANGE,<.01%
G1828R101,CEPS,CANTOR EQUITY PARTNERS VI IN,100000,0,1.04M,0,NO CHANGE,<.01%
G9717M109,WTG,WINTERGREEN ACQUISITION CORP,100000,0,1.04M,0,NO CHANGE,<.01%
G1828S109,CEPV,CANTOR EQUITY PARTNERS V INC,100000,0,1.03M,0,NO CHANGE,<.01%
101121101,BXP,BXP INC,15400,0,1.02M,0,NO CHANGE,<.01%
36467W117,GME,GAMESTOP CORP NEW,365903,0,1.02M,0,NO CHANGE,<.01%
G2131A116,CCXIW,CHURCHILL CAP CORP XI,129718,0,972.88K,0,NO CHANGE,<.01%
447462102,HURN,HURON CONSULTING GROUP INC,10481,0,944.97K,0,NO CHANGE,<.01%
G1148A101,BKHA,BLACK HAWK ACQUISITION CORP,75000,0,882.75K,0,NO CHANGE,<.01%
G3934V109,GENI,GENIUS SPORTS LIMITED,144101,0,873.25K,0,NO CHANGE,<.01%
23804LAD5,DDOG,DATADOG INC,605000,0,861.35K,0,NO CHANGE,<.01%
46137V191,RFV,INVESCO EXCHANGE TRADED FD T,5133,0,733.66K,0,NO CHANGE,<.01%
33734X176,FXL,FIRST TR EXCHANGE-TRADED FD,2982,0,647.75K,0,NO CHANGE,<.01%
46137V845,PRN,INVESCO EXCHANGE TRADED FD T,2432,0,634.04K,0,NO CHANGE,<.01%
G04537125,ATIIW,ARCHIMEDES TECH SPAC PARTNER,287500,0,626.75K,0,NO CHANGE,<.01%
917488108,UTMD,UTAH MED PRODS INC,8735,0,602.54K,0,NO CHANGE,<.01%
37954Y624,DRIV,GLOBAL X FDS,14899,0,574.65K,0,NO CHANGE,<.01%
025072323,AVSC,AMERICAN CENTY ETF TR,7740,0,567.65K,0,NO CHANGE,<.01%
78464A771,KCE,SPDR SERIES TRUST,3311,0,487.5K,0,NO CHANGE,<.01%
115236101,BRO,BROWN & BROWN INC,7100,0,455.46K,0,NO CHANGE,<.01%
75524B104,RBC,RBC BEARINGS INC,680,0,437.96K,0,NO CHANGE,<.01%
233377407,DXPE,DXP ENTERPRISES INC,2494,0,420.84K,0,NO CHANGE,<.01%
40416E103,HCI,HCI GROUP INC,2400,0,420.6K,0,NO CHANGE,<.01%
G2616F119,BCARW,D. BORAL ARC ACQ I CORP.,225000,0,407.25K,0,NO CHANGE,<.01%
46138E586,KBWP,INVESCO EXCH TRADED FD TR II,3178,0,402.86K,0,NO CHANGE,<.01%
81369Y605,XLF,SELECT SECTOR SPDR TR,7100,0,380.63K,0,NO CHANGE,<.01%
00851L103,API,AGORA INC,94386,0,376.6K,0,NO CHANGE,<.01%
33734X101,FXD,FIRST TR EXCHANGE-TRADED FD,4864,0,336.43K,0,NO CHANGE,<.01%
97717W570,EZM,WISDOMTREE TR,4191,0,317.61K,0,NO CHANGE,<.01%
46137V308,PKW,INVESCO EXCHANGE TRADED FD T,2140,0,303.15K,0,NO CHANGE,<.01%
092915115,BZAIW,BLAIZE HLDGS INC,900000,0,297.27K,0,NO CHANGE,<.01%
92189F114,ESPO,VANECK ETF TRUST,3202,0,287.38K,0,NO CHANGE,<.01%
36170N115,GCTSWS,GCT SEMICONDUCTOR HLDG INC,575000,0,281.75K,0,NO CHANGE,<.01%
G4405D115,HVIIR,HENNESSY CAP INVT CORP VII,850000,0,272K,0,NO CHANGE,<.01%
G47875102,IPCX,INFLECTION PT ACQUISITION CO,25000,0,258K,0,NO CHANGE,<.01%
97717W562,EES,WISDOMTREE TR,3755,0,254.55K,0,NO CHANGE,<.01%
464288646,IGSB,ISHARES TR,4700,0,246.33K,0,NO CHANGE,<.01%
87283Q834,TOUS,T ROWE PRICE EXCHANGE-TRADED,6219,0,238.62K,0,NO CHANGE,<.01%
G7010A111,PMTRW,PERIMETER ACQUISITION CORP I,250000,0,237.45K,0,NO CHANGE,<.01%
G75751118,RACWS,RITHM ACQUISITION CORP,330000,0,235.22K,0,NO CHANGE,<.01%
G63638111,NAMM,NAMIB MINERALS,990000,0,217.8K,0,NO CHANGE,<.01%
78463X863,RWX,SPDR INDEX SHS FDS,7893,0,213.19K,0,NO CHANGE,<.01%
G4002F125,GTENW,GORES HLDGS X INC,225000,0,211.5K,0,NO CHANGE,<.01%
25985W204,DOYU,DOUYU INTL HLDGS LTD,44591,0,207.35K,0,NO CHANGE,<.01%
78137L113,RUMBW,RUM GROUP INC,106572,0,188.63K,0,NO CHANGE,<.01%
G73944111,RAAQW,REAL ASSET ACQUISITION CORP,50000,0,181K,0,NO CHANGE,<.01%
03945R110,ACHRWS,ARCHER AVIATION INC,1507382,0,180.89K,0,NO CHANGE,<.01%
H5870P110,OCSAW,OCULIS HOLDING AG,34716,0,173.58K,0,NO CHANGE,<.01%
64428N117,NUAIW,NEW ERA ENERGY & DIGITAL INC,49999,0,143.5K,0,NO CHANGE,<.01%
G21301117,CCIXW,CHURCHILL CAPITAL CORP IX,175000,0,136.5K,0,NO CHANGE,<.01%
G9580A117,VNMEW,VENDOME ACQUISITION CORP I,450000,0,135K,0,NO CHANGE,<.01%
G2662B111,CRMLW,CRITICAL METALS CORP,37500,0,134.62K,0,NO CHANGE,<.01%
462837105,UCFI,CN HEALTHY FOOD TECH GROUP C,23807,0,131.18K,0,NO CHANGE,<.01%
G6001J131,IPEXR,INFLECTION POINT ACQU CORP V,200000,0,130K,0,NO CHANGE,<.01%
G8254P111,SCPQW,SOCIAL COMM PARTNERS CORP,175000,0,128.62K,0,NO CHANGE,<.01%
269710117,NUCLW,EAGLE NUCLEAR ENERGY CORP,87883,0,127.43K,0,NO CHANGE,<.01%
G7309T110,PAII,PYROPHYTE ACQUISITION CORP.,250000,0,125K,0,NO CHANGE,<.01%
G4802J111,IEAGR,INFINITE EAGLE ACQUISITION C,625000,0,121.94K,0,NO CHANGE,<.01%
G87890110,TVAIR,THAYER VENTURES ACQ CORP II,625000,0,118.81K,0,NO CHANGE,<.01%
23834J110,DAVEW,DAVE INC,49200,0,117.1K,0,NO CHANGE,<.01%
G3106Q128,EVACU,EQV VENTURES AC CORP. II,272133,0,108.17K,0,NO CHANGE,<.01%
G71604113,CHECU,CHENGHE ACQUISITION II CO,87500,0,107.97K,0,NO CHANGE,<.01%
G6S74K114,OIMAW,ONEIM ACQUISITION CORP,125000,0,106.25K,0,NO CHANGE,<.01%
G7375C116,RANGR,RANGE CAP ACQUISITION CORP,375000,0,104.62K,0,NO CHANGE,<.01%
G8316B118,SPKLW,SPARK I ACQUISITION CORP,40596,0,97.43K,0,NO CHANGE,<.01%
76119X113,RSVRW,RESERVOIR MEDIA INC,547924,0,92.87K,0,NO CHANGE,<.01%
G1051H119,TACOW,BERTO ACQUISITION CORP,125000,0,92.5K,0,NO CHANGE,<.01%
